Financial_ID,Location_ID,Location_Name,Date,Year,Month,Period,Total_Revenue,Revenue_Diagnostic,Revenue_Preventive,Revenue_Restorative,Revenue_Endodontic,Revenue_Periodontic,Revenue_Prosthodontic,Revenue_Oral_Surgery,Revenue_Orthodontic,Revenue_Implant,Revenue_Adjunctive,Total_Expenses,Labor_Clinical,Labor_Administrative,Supplies_Clinical,Supplies_Office,Rent_Lease,Utilities,Equipment_Costs,Marketing,Insurance,Professional_Fees,Continuing_Education,Lab_Fees,Software_IT,Travel,Miscellaneous,EBITDA,EBITDA_Margin,Labor_Cost_Percentage,Supply_Cost_Percentage,Total_AR,AR_Current,AR_31_60,AR_61_90,AR_91_Plus,DSO,Total_Claims_Submitted,Claims_Outstanding,Claims_Denied,Avg_Days_To_Payment,Collections_Expected,Collections_Actual,Collection_Rate,Total_Procedures,Completed_Procedures,Cancelled_Procedures,Total_Patient_Visits,New_Patients,Returning_Patients,Patient_Retention_Rate,Revenue_Per_Patient,Chair_Capacity,Total_Chair_Hours,Used_Chair_Hours,Chair_Utilization,Payor_Delta_Dental,Payor_Cigna_Dental,Payor_Aetna,Payor_MetLife,Payor_Guardian,Payor_United_Healthcare,Payor_Self_Pay,Treatment_Plans_Presented,Treatment_Plans_Accepted,Treatment_Plans_Completed,Case_Acceptance_Rate,Treatment_Completion_Rate,Revenue_Per_Square_Foot,Marketing_ROI,Operating_Cash_Flow,Revenue_MoM_Change,Revenue_YoY_Change,EBITDA_MoM_Change,EBITDA_YoY_Change
"FIN-LOC003-202010","LOC003","East Valley Dental Care","2020-10-01",2020,10,"2020-10",10539,3832,958,2395,1437,479,958,0,0,479,0,106253,71604,23868,738,105,7200,105,316,316,211,316,105,632,316,105,316,-95714,"-9.0819","9.0589","0.0800",15106,8913,3323,1360,906,"43.0",56,22,2,34,9485,7811,"0.7411",27,22,5,16,0,16,"0.8200","658.69",3,528,331,"0.6263",2874,479,1437,1916,958,0,2874,5,4,4,"0.8000","1.0000","4.39","5.00",-98442,"0.1888",0,"0.0592",0
"FIN-LOC003-202011","LOC003","East Valley Dental Care","2020-11-01",2020,11,"2020-11",9962,3321,1660,2906,830,0,830,0,0,415,0,93380,62019,20673,598,100,7200,100,498,398,299,299,100,598,199,100,199,-83418,"-8.3736","8.3007","0.0701",9962,5479,2491,797,797,"30.0",53,16,2,35,8966,6848,"0.6874",27,24,3,20,0,20,"0.7700","498.10",3,528,289,"0.5474",2491,415,0,2906,1245,0,2906,7,5,4,"0.7143","0.8000","4.15","3.75",-86532,"-0.0547",0,"-0.1285",0
"FIN-LOC003-202012","LOC003","East Valley Dental Care","2020-12-01",2020,12,"2020-12",37841,8800,6160,4400,6160,1760,4400,0,880,4400,880,115183,69744,23248,3027,378,7056,757,1514,1892,757,1135,378,3027,757,378,1135,-77342,"-2.0439","2.4574","0.0900",45409,27245,9536,4995,4087,"36.0",202,67,6,25,34057,21293,"0.5627",47,43,4,39,0,39,"0.7700","970.28",3,528,264,"0.5000",9680,6160,7040,0,6160,0,8800,12,8,7,"0.6667","0.8750","15.77","3.00",-93890,"2.7985",0,"-0.0728",0
"FIN-LOC003-202101","LOC003","East Valley Dental Care","2021-01-01",2021,1,"2021-01",10529,3790,2948,842,842,421,421,0,0,842,421,94812,62525,20842,632,211,7128,105,421,316,421,421,105,1053,211,105,316,-84283,"-8.0048","7.9178","0.0801",13688,8213,3011,1506,821,"39.0",56,17,1,39,9476,7313,"0.6946",28,25,3,20,0,20,"0.8400","526.45",3,528,254,"0.4813",421,1685,842,1263,2106,0,4212,10,6,5,"0.6000","0.8333","4.39","5.00",-87499,"-0.7218","-0.2585","0.0897","-0.0430"
"FIN-LOC003-202102","LOC003","East Valley Dental Care","2021-02-01",2021,2,"2021-02",23747,1131,3392,5654,4523,0,2262,0,1131,4523,1131,99176,61433,20478,1662,475,7056,475,950,1662,950,712,237,2137,237,237,475,-75429,"-3.1764","3.4493","0.0900",34829,19853,6966,4179,2090,"44.0",127,48,5,25,21372,15828,"0.6665",33,21,12,20,0,20,"0.8600","1187.35",3,528,275,"0.5204",3392,1131,7916,1131,3392,0,6785,9,6,5,"0.6667","0.8333","9.89","2.14",-83348,"1.2554","0.6877","-0.1051","-0.0674"
"FIN-LOC003-202103","LOC003","East Valley Dental Care","2021-03-01",2021,3,"2021-03",15602,5201,3310,2837,1891,0,946,0,0,1418,0,112091,73637,24546,1092,312,7200,312,624,624,468,624,156,1560,468,156,312,-96489,"-6.1844","6.2930","0.0900",19763,12055,4348,1779,1976,"38.0",83,26,2,31,14042,10650,"0.6826",43,33,10,32,0,32,"0.7900","487.56",3,528,228,"0.4311",1418,2364,1891,1418,2364,0,6146,13,9,7,"0.6923","0.7778","6.50","3.75",-101441,"-0.3430","0.2654","0.2792","0.0565"
"FIN-LOC003-202104","LOC003","East Valley Dental Care","2021-04-01",2021,4,"2021-04",21681,5913,2957,5913,986,0,1971,0,1971,986,986,110150,71033,23678,1301,434,7200,217,1084,650,434,650,217,1951,434,217,650,-88469,"-4.0805","4.3684","0.0800",28908,18790,6649,3180,2891,"40.0",116,41,5,28,19513,13542,"0.6246",25,22,3,20,0,20,"0.7900","1084.05",3,528,272,"0.5142",7884,4928,3942,1971,0,0,2957,9,6,5,"0.6667","0.8333","9.03","5.00",-96608,"0.3896","3.5741","-0.0831","-0.1046"
"FIN-LOC003-202105","LOC003","East Valley Dental Care","2021-05-01",2021,5,"2021-05",6608,4038,734,1101,0,0,734,0,0,0,0,97492,65783,21928,463,132,7272,66,330,264,264,132,66,396,198,66,132,-90884,"-13.7536","13.2735","0.0900",9912,5749,2082,1189,793,"45.0",35,12,1,27,5947,4900,"0.7416",21,18,3,15,0,15,"0.7900","440.53",3,528,298,"0.5644",734,0,2203,367,734,0,2570,5,4,3,"0.8000","0.7500","2.75","3.75",-92592,"-0.6952","-0.7271","0.0273","0.1597"
"FIN-LOC003-202106","LOC003","East Valley Dental Care","2021-06-01",2021,6,"2021-06",26753,10976,4116,2744,2058,0,1372,0,1372,2744,1372,110689,70499,23500,1873,268,7056,268,803,1605,803,535,268,1873,535,268,535,-83936,"-3.1374","3.5136","0.0800",27645,17140,6358,3041,1659,"31.0",143,49,7,26,24078,14807,"0.5535",42,39,3,35,0,35,"0.7900","764.37",3,528,246,"0.4654",6174,4116,4116,6174,2058,0,4116,14,10,9,"0.7143","0.9000","11.15","2.50",-95882,"3.0486","0.2461","-0.0764","-0.0365"
"FIN-LOC003-202107","LOC003","East Valley Dental Care","2021-07-01",2021,7,"2021-07",15160,5775,5053,2166,0,0,722,0,1444,0,0,108865,71759,23920,910,152,7272,303,606,758,455,455,152,1213,303,152,455,-93705,"-6.1811","6.3113","0.0701",20213,12128,4043,1819,1415,"40.0",81,32,2,31,13644,9882,"0.6519",21,21,0,17,0,17,"0.8900","891.76",3,528,309,"0.5844",722,2888,2166,6497,2166,0,722,8,5,4,"0.6250","0.8000","6.32","3.00",-98983,"-0.4333","-0.6195","0.1164","0.1974"
"FIN-LOC003-202108","LOC003","East Valley Dental Care","2021-08-01",2021,8,"2021-08",26346,7904,5269,5269,878,0,1756,0,1756,3513,0,109984,69131,23044,1581,527,7272,263,1054,1317,790,1054,263,2371,527,263,527,-83638,"-3.1746","3.4986","0.0800",36006,23404,7921,3241,3241,"41.0",141,45,6,36,23711,15291,"0.5804",38,30,8,27,0,27,"0.8900","975.78",3,528,245,"0.4635",4391,0,7026,6147,5269,0,3513,11,7,6,"0.6364","0.8571","10.98","3.00",-94693,"0.7379","0.9256","-0.1074","-0.0724"
"FIN-LOC003-202109","LOC003","East Valley Dental Care","2021-09-01",2021,9,"2021-09",33895,11093,6163,7395,1233,616,1849,0,616,3081,1849,111106,66943,22314,2712,339,7272,678,1017,2034,1017,1356,339,3051,678,339,1017,-77211,"-2.2779","2.6333","0.0900",46323,29647,11118,5096,4169,"41.0",181,63,7,36,30506,22303,"0.6580",57,55,2,47,0,47,"0.8000","721.17",3,528,156,"0.2952",6163,1233,1849,2465,4930,0,17256,15,10,7,"0.6667","0.7000","14.12","2.50",-88803,"0.2865","2.8235","-0.0768","-0.1455"
"FIN-LOC003-202110","LOC003","East Valley Dental Care","2021-10-01",2021,10,"2021-10",31755,12161,6756,4729,2027,0,3378,0,1351,676,676,112491,69678,23226,2223,318,7200,635,953,1588,1270,1270,318,2223,318,318,953,-80736,"-2.5425","2.9256","0.0800",46574,26547,9781,3726,2794,"44.0",169,54,8,34,28580,21215,"0.6681",56,47,9,46,0,46,"0.8700","690.33",3,528,194,"0.3677",2027,8108,4729,2703,4054,0,10135,22,17,13,"0.7727","0.7647","13.23","3.00",-91276,"-0.0631","2.0131","0.0457","-0.1565"
"FIN-LOC003-202111","LOC003","East Valley Dental Care","2021-11-01",2021,11,"2021-11",51323,15711,11521,5237,2095,1047,4190,0,6284,3142,2095,113679,64795,21598,3079,1026,7272,1540,2053,2053,2053,2053,513,3079,1026,513,1026,-62356,"-1.2150","1.6833","0.0800",53034,32351,11667,5834,4773,"31.0",274,93,14,29,46191,29083,"0.5667",56,49,7,42,0,42,"0.8200","1221.98",3,528,221,"0.4179",9427,4190,9427,15711,6284,0,6284,16,13,11,"0.8125","0.8462","21.38","3.75",-84596,"0.6162","4.1519","-0.2277","-0.2525"
"FIN-LOC003-202112","LOC003","East Valley Dental Care","2021-12-01",2021,12,"2021-12",41159,10492,8070,4842,8070,1614,807,0,2421,4035,807,119117,70555,23518,2881,823,7344,1235,2058,2470,1646,1235,412,2881,1235,412,412,-77958,"-1.8941","2.2856","0.0900",42531,25944,8506,4253,2977,"31.0",220,66,11,30,37043,26247,"0.6377",70,51,19,40,0,40,"0.7900","1028.97",3,528,222,"0.4200",3228,3228,4842,8877,3228,0,17755,18,14,11,"0.7778","0.7857","17.15","2.50",-92870,"-0.1980","0.0877","0.2502","0.0080"
"FIN-LOC003-202201","LOC003","East Valley Dental Care","2022-01-01",2022,1,"2022-01",33937,11941,5028,5028,3771,1257,2514,0,628,3142,628,106564,64034,21345,1697,679,7272,679,1357,2036,1357,1018,339,2715,679,339,1018,-72627,"-2.1401","2.5158","0.0700",47512,28982,9978,4276,2376,"42.0",181,72,4,40,30543,21310,"0.6279",58,54,4,35,0,35,"0.7600","969.63",3,528,239,"0.4529",10055,2514,3771,628,2514,0,14455,13,8,6,"0.6154","0.7500","14.14","2.50",-85254,"-0.1755","2.2232","-0.0684","-0.1383"
"FIN-LOC003-202202","LOC003","East Valley Dental Care","2022-02-01",2022,2,"2022-02",42718,8795,8795,3769,1256,0,10051,0,5026,2513,2513,107102,61737,20579,2563,854,7272,854,1282,2563,1282,1282,427,4272,854,427,854,-64384,"-1.5072","1.9270","0.0800",44142,26927,10153,3531,3090,"31.0",228,82,9,31,38446,33116,"0.7752",40,34,6,32,0,32,"0.8800","1334.94",3,528,266,"0.5043",2513,6282,3769,1256,6282,0,22615,12,9,7,"0.7500","0.7778","17.80","2.50",-73986,"0.2587","0.7989","-0.1135","-0.1464"
"FIN-LOC003-202203","LOC003","East Valley Dental Care","2022-03-01",2022,3,"2022-03",37971,12179,5731,7881,1433,716,4299,0,716,5015,0,118708,73272,24424,2658,759,7344,759,1519,1139,759,759,380,3038,759,380,759,-80737,"-2.1263","2.5729","0.0900",39237,23935,7847,3531,2354,"31.0",203,79,4,34,34174,22853,"0.6019",64,53,11,41,0,41,"0.8700","926.12",3,528,221,"0.4181",3582,4299,4299,6448,5015,0,14329,13,9,7,"0.6923","0.7778","15.82","5.00",-95855,"-0.1111","1.4337","0.2540","-0.1633"
"FIN-LOC003-202204","LOC003","East Valley Dental Care","2022-04-01",2022,4,"2022-04",32442,11018,4897,7957,1224,612,1836,0,1224,2448,1224,112331,69008,23003,2595,324,7344,324,973,1947,1298,649,324,2920,649,324,649,-79889,"-2.4625","2.8362","0.0900",37849,21195,8705,3785,3406,"35.0",173,54,9,31,29198,22772,"0.7019",54,53,1,36,0,36,"0.8900","901.17",3,528,250,"0.4738",1836,6121,4285,1224,3061,0,15915,17,12,10,"0.7059","0.8333","13.52","2.50",-89559,"-0.1456","0.4963","-0.0105","-0.0970"
"FIN-LOC003-202205","LOC003","East Valley Dental Care","2022-05-01",2022,5,"2022-05",63276,15340,11505,14381,8629,0,5752,0,4794,1917,959,122818,67621,22540,3797,633,7344,1266,2531,2531,2531,1898,633,6328,1266,633,1266,-59542,"-0.9410","1.4249","0.0700",63276,36700,13288,6960,6328,"30.0",337,108,10,26,56948,35738,"0.5648",70,66,4,48,0,48,"0.8000","1318.25",3,528,181,"0.3420",9587,5752,6711,14381,12463,0,14381,21,15,12,"0.7143","0.8000","26.36","3.75",-87080,"0.9504","8.5757","-0.2547","-0.3449"
"FIN-LOC003-202206","LOC003","East Valley Dental Care","2022-06-01",2022,6,"2022-06",26891,8403,1681,5042,5042,0,2521,0,840,3361,0,111494,70649,23550,1882,269,7344,269,1345,1076,538,538,269,2151,807,269,538,-84603,"-3.1461","3.5030","0.0800",39440,22086,9071,3550,1972,"44.0",143,49,3,33,24202,18400,"0.6842",34,32,2,27,0,27,"0.7900","995.96",3,528,281,"0.5315",3361,1681,3361,4202,3361,0,10924,10,8,6,"0.8000","0.7500","11.20","3.75",-93094,"-0.5750","0.0052","0.4209","0.0079"
"FIN-LOC003-202207","LOC003","East Valley Dental Care","2022-07-01",2022,7,"2022-07",46960,13417,9584,9584,3833,0,2875,0,4792,1917,958,113089,66032,22011,3287,939,7200,1409,1409,2348,939,1409,470,2818,1409,470,939,-66129,"-1.4082","1.8749","0.0900",46960,28176,9392,4696,3287,"30.0",250,93,8,32,42264,25189,"0.5364",55,49,6,48,0,48,"0.7600","978.33",3,528,173,"0.3280",5750,3833,3833,7667,6709,0,19167,19,13,10,"0.6842","0.7692","19.57","3.00",-87900,"0.7463","2.0976","-0.2184","-0.2943"
"FIN-LOC003-202208","LOC003","East Valley Dental Care","2022-08-01",2022,8,"2022-08",44640,14880,8503,7794,4960,709,2126,0,2126,2834,709,123592,72563,24188,3571,446,7200,1339,1786,2678,1786,893,446,4464,893,446,893,-78952,"-1.7686","2.1674","0.0900",53568,31069,12321,4821,4285,"36.0",238,88,7,40,40176,26536,"0.5944",71,63,8,56,0,56,"0.7700","797.14",3,528,232,"0.4396",3543,3543,4960,11337,7794,0,13463,18,14,12,"0.7778","0.8571","18.60","2.50",-97056,"-0.0494","0.6944","0.1939","-0.0560"
"FIN-LOC003-202209","LOC003","East Valley Dental Care","2022-09-01",2022,9,"2022-09",34802,5354,9370,8031,4685,0,2008,0,0,4016,1339,108480,66456,22152,2088,696,7344,696,1044,1740,1044,696,348,2436,1044,348,348,-73678,"-2.1171","2.5461","0.0800",45243,27146,9953,4072,4072,"39.0",186,56,6,31,31322,18320,"0.5264",58,52,6,45,0,45,"0.7800","773.38",3,528,195,"0.3692",6693,2677,2008,4685,5354,0,13385,22,17,12,"0.7727","0.7059","14.50","3.00",-90160,"-0.2204","0.0268","-0.0668","-0.0458"
"FIN-LOC003-202210","LOC003","East Valley Dental Care","2022-10-01",2022,10,"2022-10",45527,12885,1718,12885,4295,1718,2577,0,2577,5154,1718,115797,68867,22956,2732,455,7128,911,1821,1821,1366,1366,455,3187,1366,455,911,-70270,"-1.5435","2.0169","0.0700",57668,31717,13840,6343,4613,"38.0",243,83,7,34,40974,28437,"0.6246",68,53,15,46,0,46,"0.8000","989.72",3,528,186,"0.3523",9449,3436,6013,2577,5154,0,18898,16,10,9,"0.6250","0.9000","18.97","3.75",-87360,"0.3082","0.4337","-0.0463","-0.1296"
"FIN-LOC003-202211","LOC003","East Valley Dental Care","2022-11-01",2022,11,"2022-11",30271,10502,5560,6178,3089,618,618,0,1236,1236,1236,104418,64394,21465,1816,303,7056,605,908,1514,1211,908,303,2724,303,303,605,-74147,"-2.4494","2.8363","0.0700",41370,23581,8688,3723,3310,"41.0",161,55,6,31,27244,17015,"0.5621",58,49,9,44,0,44,"0.7600","687.98",3,528,191,"0.3621",0,6178,3707,5560,5560,0,9267,15,11,9,"0.7333","0.8182","12.61","3.00",-87403,"-0.3351","-0.4102","0.0552","0.1891"
"FIN-LOC003-202212","LOC003","East Valley Dental Care","2022-12-01",2022,12,"2022-12",38998,11249,6750,6750,4500,0,3000,0,1500,3750,1500,118117,71141,23714,2730,390,7272,1170,1560,1950,1170,1170,390,2730,1170,390,1170,-79119,"-2.0288","2.4323","0.0800",44198,26077,10608,4420,3978,"34.0",208,83,6,26,35098,24858,"0.6374",62,52,10,46,0,46,"0.8600","847.78",3,528,227,"0.4304",8250,1500,2250,8250,3750,0,14999,21,16,12,"0.7619","0.7500","16.25","3.00",-93259,"0.2883","-0.0525","0.0671","0.0149"
"FIN-LOC003-202301","LOC003","East Valley Dental Care","2023-01-01",2023,1,"2023-01",37242,8535,6207,5431,3104,2328,5431,0,776,4655,776,110706,67070,22357,2607,745,7128,745,1490,1862,1117,1117,372,2607,372,372,745,-73464,"-1.9726","2.4012","0.0900",45932,28478,9186,5053,3215,"37.0",199,74,6,29,33518,24118,"0.6476",63,48,15,36,0,36,"0.8600","1034.50",3,528,229,"0.4336",2328,3879,3104,5431,3879,0,18621,17,12,10,"0.7059","0.8333","15.52","3.00",-86588,"-0.0450","0.0974","-0.0715","0.0115"
"FIN-LOC003-202302","LOC003","East Valley Dental Care","2023-02-01",2023,2,"2023-02",35938,12835,5776,5776,4492,642,642,0,2567,1284,1925,101915,61496,20499,2156,359,7344,719,1078,1438,1078,1078,359,3234,359,359,359,-65977,"-1.8359","2.2816","0.0700",51511,32452,11332,4636,4121,"43.0",192,77,8,29,32344,19344,"0.5383",57,56,1,47,0,47,"0.8900","764.64",3,528,205,"0.3887",4492,3851,4492,8343,5134,0,9626,20,16,12,"0.8000","0.7500","14.97","3.75",-82571,"-0.0350","-0.1587","-0.1019","0.0247"
"FIN-LOC003-202303","LOC003","East Valley Dental Care","2023-03-01",2023,3,"2023-03",48577,10716,7144,12144,5001,714,3572,0,1429,5715,2143,122258,73487,24496,3400,486,7272,486,2429,1943,972,1457,486,3400,486,486,972,-73681,"-1.5168","2.0171","0.0800",51815,29535,11917,5182,5182,"32.0",259,85,8,25,43719,30136,"0.6204",75,68,7,62,0,62,"0.9000","783.50",3,528,221,"0.4189",12144,5001,7858,2143,7858,0,13573,19,15,13,"0.7895","0.8667","20.24","3.75",-92122,"0.3517","0.2793","0.1168","-0.0874"
"FIN-LOC003-202304","LOC003","East Valley Dental Care","2023-04-01",2023,4,"2023-04",51353,11596,9939,12424,6626,1657,2485,0,3313,3313,0,114276,66108,22036,3595,514,7128,1541,2568,2054,1541,1541,514,3081,514,514,1027,-62923,"-1.2253","1.7164","0.0800",58200,34338,13968,5238,2910,"34.0",274,96,5,39,46218,28039,"0.5460",78,62,16,49,0,49,"0.8400","1048.02",3,528,184,"0.3480",8283,5798,4970,9939,4970,0,17394,24,17,13,"0.7083","0.7647","21.40","3.75",-86237,"0.0571","0.5829","-0.1460","-0.2124"
"FIN-LOC003-202305","LOC003","East Valley Dental Care","2023-05-01",2023,5,"2023-05",43218,11132,9822,7858,3929,0,5239,0,655,3274,1310,115910,69863,23288,2161,432,7200,432,1729,2161,1297,1729,432,2593,864,432,1297,-72692,"-1.6820","2.1554","0.0600",59065,34258,12994,7088,5316,"41.0",230,76,9,40,38896,26995,"0.6246",77,66,11,57,0,57,"0.7800","758.21",3,528,189,"0.3573",6548,3929,5893,3274,9167,0,14406,26,19,17,"0.7308","0.8947","18.01","3.00",-88915,"-0.1584","-0.3170","0.1553","0.2209"
"FIN-LOC003-202306","LOC003","East Valley Dental Care","2023-06-01",2023,6,"2023-06",59867,17105,7483,8552,4276,2138,6414,0,5345,5345,3207,124317,69482,23161,3592,599,7128,1197,2993,4191,1796,1796,599,4191,1197,599,1796,-64450,"-1.0766","1.5475","0.0700",85809,48053,18020,9439,6007,"43.0",319,118,13,31,53880,34999,"0.5846",63,56,7,45,0,45,"0.8300","1330.38",3,528,233,"0.4404",9621,10691,4276,10691,10691,0,13898,21,14,11,"0.6667","0.7857","24.94","2.14",-89318,"0.3852","1.2263","-0.1134","-0.2382"
"FIN-LOC003-202307","LOC003","East Valley Dental Care","2023-07-01",2023,7,"2023-07",41437,12086,5180,6043,1727,1727,6043,0,1727,5180,1727,111194,66390,22130,2901,829,7344,414,1243,2486,1657,1243,414,2486,829,414,414,-69757,"-1.6834","2.1363","0.0900",41437,25277,8287,4558,2901,"30.0",221,71,7,40,37293,29404,"0.7096",61,48,13,34,0,34,"0.7700","1218.74",3,528,239,"0.4520",6906,2590,2590,0,11223,0,18129,17,13,11,"0.7647","0.8462","17.27","2.50",-81790,"-0.3078","-0.1176","0.0823","0.0549"
"FIN-LOC003-202308","LOC003","East Valley Dental Care","2023-08-01",2023,8,"2023-08",66555,21332,12799,6826,7679,853,5120,0,4266,5120,2560,131171,73563,24521,3328,666,7128,666,3328,4659,1997,2662,666,5324,1331,666,666,-64616,"-0.9709","1.4737","0.0600",82085,46788,19700,7388,4925,"37.0",355,128,7,40,59900,29136,"0.4378",94,78,16,70,0,70,"0.8000","950.79",3,528,190,"0.3607",11093,10239,9386,11093,8533,0,16212,21,15,11,"0.7143","0.7333","27.73","2.14",-102035,"0.6062","0.4909","-0.0737","-0.1816"
"FIN-LOC003-202309","LOC003","East Valley Dental Care","2023-09-01",2023,9,"2023-09",40919,15345,7388,7956,3410,0,3410,0,1137,568,1705,108567,65230,21743,2864,409,7272,409,1637,1228,1228,1228,409,3274,409,409,818,-67648,"-1.6532","2.1255","0.0800",42283,27484,8879,4651,2537,"31.0",218,70,9,40,36827,18315,"0.4476",74,72,2,65,3,62,"0.8500","629.52",3,528,146,"0.2764",6252,11366,3978,7956,6252,0,5115,20,13,9,"0.6500","0.6923","17.05","5.00",-90252,"-0.3852","0.1758","0.0469","-0.0818"
"FIN-LOC003-202310","LOC003","East Valley Dental Care","2023-10-01",2023,10,"2023-10",35297,11766,8824,6863,490,490,3432,0,490,1471,1471,113035,69737,23246,2118,706,7344,353,1059,2118,1059,706,353,3177,353,353,353,-77738,"-2.2024","2.6343","0.0800",44710,27273,10730,4471,4024,"38.0",188,68,6,31,31767,20975,"0.5942",81,72,9,69,0,69,"0.8100","511.55",3,528,124,"0.2346",6373,6863,3432,1961,1961,0,14707,22,15,13,"0.6818","0.8667","14.71","2.50",-92060,"-0.1374","-0.2247","0.1492","0.1063"
"FIN-LOC003-202311","LOC003","East Valley Dental Care","2023-11-01",2023,11,"2023-11",81070,20050,13948,11332,11332,2615,13076,0,3487,3487,1743,127037,64841,21614,6486,1621,7344,1621,4054,3243,1621,2432,811,7296,1621,811,1621,-45967,"-0.5670","1.0664","0.1000",99986,58992,21997,7999,6999,"37.0",432,173,9,30,72963,39589,"0.4883",105,93,12,79,0,79,"0.8600","1026.20",3,528,147,"0.2775",8717,19178,1743,20921,8717,0,21793,32,24,17,"0.7500","0.7083","33.78","3.75",-87448,"1.2968","1.6781","-0.4087","-0.3801"
"FIN-LOC003-202312","LOC003","East Valley Dental Care","2023-12-01",2023,12,"2023-12",74235,21890,13324,13324,1903,1903,5710,0,6662,7614,1903,119495,65347,21782,4454,742,7128,1485,2969,2227,1485,2969,742,5939,742,742,742,-45260,"-0.6097","1.1737","0.0700",103929,57161,23904,11432,5196,"42.0",396,127,16,35,66812,42106,"0.5672",88,78,10,52,0,52,"0.7500","1427.60",3,528,249,"0.4712",16179,15228,12373,3807,17131,0,9517,21,16,14,"0.7619","0.8750","30.93","5.00",-77389,"-0.0843","0.9036","-0.0154","-0.4280"
"FIN-LOC003-202401","LOC003","East Valley Dental Care","2024-01-01",2024,1,"2024-01",54513,13792,12479,9852,5911,1314,3284,0,1314,5254,1314,117201,66611,22204,3816,1090,7128,1090,1635,2726,1635,1090,545,4906,1090,545,1090,-62688,"-1.1500","1.6292","0.0900",76318,47317,19080,9158,6869,"42.0",291,87,9,39,49062,23026,"0.4224",95,83,12,68,0,68,"0.7500","801.66",3,528,114,"0.2160",11822,7881,10509,7881,0,0,16420,33,24,21,"0.7273","0.8750","22.71","3.00",-94175,"-0.2657","0.4638","0.3851","-0.1467"
"FIN-LOC003-202402","LOC003","East Valley Dental Care","2024-02-01",2024,2,"2024-02",45981,17030,8515,7380,4541,568,3406,0,1135,2271,1135,112260,64764,21588,2759,460,7056,1379,2299,1839,1839,1839,460,4138,460,460,920,-66279,"-1.4414","1.8780","0.0700",56710,31758,11909,5671,3970,"37.0",245,81,12,31,41383,25290,"0.5500",113,81,32,61,0,61,"0.7900","753.79",3,528,183,"0.3463",12489,6812,2838,9650,4541,0,9650,20,15,12,"0.7500","0.8000","19.16","3.75",-86970,"-0.1565","0.2795","0.0573","0.0046"
"FIN-LOC003-202403","LOC003","East Valley Dental Care","2024-03-01",2024,3,"2024-03",62621,19627,14954,6542,2804,0,7477,0,5608,2804,2804,123697,69417,23139,5010,626,7344,1252,1879,2505,1879,1879,626,5010,1879,626,626,-61076,"-0.9753","1.4780","0.0900",87669,51725,21917,8767,7014,"42.0",334,130,13,29,56359,34442,"0.5500",89,67,22,57,0,57,"0.8500","1098.61",3,528,160,"0.3023",5608,10281,12150,1869,13085,0,19627,18,12,10,"0.6667","0.8333","26.09","3.75",-89255,"0.3619","0.2891","-0.0785","-0.1711"
"FIN-LOC003-202404","LOC003","East Valley Dental Care","2024-04-01",2024,4,"2024-04",75363,26643,12941,15225,6090,1522,5329,0,4567,1522,1522,126792,70475,23492,4522,754,7200,754,2261,2261,2261,1507,754,6029,2261,754,1507,-51429,"-0.6824","1.2469","0.0700",97972,63682,21554,9797,9797,"39.0",402,149,16,35,67827,41740,"0.5538",129,99,30,76,0,76,"0.8600","991.62",3,528,127,"0.2412",12941,9896,3806,12941,10657,0,25121,25,18,15,"0.7200","0.8333","31.40","5.00",-85052,"0.2035","0.4675","-0.1580","-0.1827"
"FIN-LOC003-202405","LOC003","East Valley Dental Care","2024-05-01",2024,5,"2024-05",60829,17472,14237,12942,5824,0,4530,0,2588,2588,647,122233,69904,23301,3650,1217,7128,608,1825,3650,1825,1217,608,4258,1217,608,1217,-61404,"-1.0095","1.5322","0.0800",83133,48217,19121,9976,8313,"41.0",324,104,10,33,54746,30017,"0.4935",108,94,14,75,0,75,"0.8200","811.05",3,528,148,"0.2796",14884,7118,7118,7765,6471,0,17472,28,19,17,"0.6786","0.8947","25.35","2.50",-92216,"-0.1929","0.4075","0.1940","-0.1553"
"FIN-LOC003-202406","LOC003","East Valley Dental Care","2024-06-01",2024,6,"2024-06",59419,16539,13476,10414,5513,0,4288,0,613,5513,3063,119169,67097,22366,4159,1188,7128,1188,1783,3565,1783,2377,594,3565,594,594,1188,-59750,"-1.0056","1.5056","0.0900",65361,40524,15687,6536,6536,"33.0",317,120,13,30,53477,27642,"0.4652",116,97,19,75,0,75,"0.7600","792.25",3,528,95,"0.1796",13476,9189,2450,4901,5513,0,23890,35,23,20,"0.6571","0.8696","24.76","2.50",-91527,"-0.0232","-0.0075","-0.0269","-0.0729"
"FIN-LOC003-202407","LOC003","East Valley Dental Care","2024-07-01",2024,7,"2024-07",78242,18991,16712,12914,6837,2279,10635,0,3039,3798,3039,127314,70027,23342,3912,782,7344,1565,2347,2347,2347,3130,782,5477,1565,782,1565,-49072,"-0.6272","1.1933","0.0600",112147,70653,24672,13458,11215,"43.0",417,129,17,28,70418,30635,"0.3915",108,103,5,89,0,89,"0.8400","879.12",3,528,114,"0.2158",7596,17472,8356,11394,12154,0,21270,29,22,18,"0.7586","0.8182","32.60","5.00",-96679,"0.3168","0.8882","-0.1787","-0.2965"
