Operations_ID,Location_ID,Location_Name,Date,Year,Month,Day_of_Week,Is_Holiday,Is_Weekend,Appointment_Capacity,Scheduled_Appointments,Actual_Appointments,Chair_Utilization,Target_Chair_Utilization,Cancellation_Count,Cancellation_Rate,No_Show_Count,No_Show_Rate,Avg_Wait_Time,Total_Patients_Seen,New_Patient_Count,Returning_Patient_Count,Target_New_Patients,Total_Labor_Hours,Total_Labor_Cost,Staff_Count,Dentist_Count,Hygienist_Count,Assistant_Count,Admin_Count,Equipment_Count,Avg_Equipment_Utilization,Active_Treatment_Plans,Completed_Treatment_Plans,Treatment_Plan_Completion_Rate,Treatment_Plans_Not_Started,Treatment_Plans_In_Progress,Treatment_Plans_Completed,Treatment_Plans_Delayed,Insurance_Claims_Submitted,Insurance_Claims_Processed,Insurance_Claims_Paid,Insurance_Claims_Denied,Insurance_Denial_Rate,Avg_Days_To_Payment,Claims_Aging_0_30,Claims_Aging_31_60,Claims_Aging_61_90,Claims_Aging_90_Plus,Target_Collection_Rate,Actual_Collection_Rate,Revenue_Per_Hour,Revenue_Per_Chair,Revenue_Per_Patient,Labor_Cost_Percentage,Supply_Cost_Percentage,Overhead_Percentage
"OP-LOC003-20240127","LOC003","East Valley Dental Care","2024-01-27",2024,1,"Saturday",false,true,18,1,1,"0.03","0.82",0,"0.00",0,"0.00",24,1,0,1,1,"39.0",2202,9,2,2,3,2,6,"0.13",0,0,"0.77",0,0,0,0,1,1,1,0,"0.00",21,1,0,0,0,"0.88","1.00",1,18,54,"40.78","0.15","0.35"
"OP-LOC004-20240127","LOC004","North Portland Family Dental","2024-01-27",2024,1,"Saturday",false,true,28,6,6,"0.42","0.85",0,"0.00",0,"0.00",13,6,0,6,1.25,"39.2",2299,9,2,2,3,2,9,"0.23",3,2,"0.82",0,2,2,1,5,5,4,0,"0.00",17,3,1,1,0,"0.91","0.15",142,1392,928,"0.41","0.12","0.39"
"OP-LOC001-20240129","LOC001","Downtown Dental","2024-01-29",2024,1,"Monday",false,false,40,1,1,"0.01","0.87",0,"0.00",0,"0.00",25,1,0,1,1.5,"111.2",6556,14,3,3,5,3,12,"0.00",0,0,"0.79",0,0,0,0,1,1,1,0,"0.00",20,1,0,0,0,"0.92","0.19",0,9,47,"139.49","0.15","0.39"
"OP-LOC002-20240129","LOC002","Westside Smile Center","2024-01-29",2024,1,"Monday",false,false,28,4,4,"0.08","0.84",0,"0.00",0,"0.00",9,4,0,4,1.25,"67.5",3931,9,2,2,3,2,9,"0.08",2,2,"0.80",0,1,2,0,3,3,3,0,"0.00",20,2,1,0,0,"0.90","0.32",85,1439,1439,"0.68","0.15","0.36"
"OP-LOC003-20240129","LOC003","East Valley Dental Care","2024-01-29",2024,1,"Monday",false,false,18,5,2,"0.14","0.82",0,"0.00",3,"0.60",7,2,0,2,1,"70.2",3919,9,2,2,3,2,6,"0.07",1,1,"0.82",0,1,1,0,2,2,2,0,"0.00",16,1,1,0,0,"0.88","0.29",35,817,1226,"1.60","0.14","0.37"
"OP-LOC004-20240129","LOC004","North Portland Family Dental","2024-01-29",2024,1,"Monday",false,false,28,3,3,"0.11","0.85",0,"0.00",0,"0.00",11,3,0,3,1.25,"64.0",3930,9,2,2,3,2,9,"0.05",1,1,"0.80",0,1,1,0,2,2,2,0,"0.00",17,1,1,0,0,"0.91","0.28",49,790,1053,"1.24","0.16","0.38"
"OP-LOC001-20240130","LOC001","Downtown Dental","2024-01-30",2024,1,"Tuesday",false,false,40,3,3,"0.02","0.87",0,"0.00",0,"0.00",8,3,0,3,1.5,"106.5",6419,14,3,3,5,3,12,"0.04",1,1,"0.84",0,1,1,0,2,2,2,0,"0.00",18,1,1,0,0,"0.92","0.10",2,35,58,"37.10","0.15","0.36"
"OP-LOC002-20240130","LOC002","Westside Smile Center","2024-01-30",2024,1,"Tuesday",false,false,28,11,11,"0.43","0.84",0,"0.00",0,"0.00",12,11,0,11,1.25,"71.0",4006,9,2,2,3,2,9,"0.22",5,4,"0.79",1,4,4,1,9,9,8,0,"0.00",18,5,2,1,0,"0.90","0.76",203,3600,1309,"0.28","0.14","0.36"
"OP-LOC003-20240130","LOC003","East Valley Dental Care","2024-01-30",2024,1,"Tuesday",false,false,18,5,5,"0.17","0.82",0,"0.00",0,"0.00",18,5,0,5,1,"69.6",3816,9,2,2,3,2,6,"0.23",2,2,"0.77",0,1,2,0,4,4,3,0,"0.00",17,2,1,0,0,"0.88","0.60",11,264,159,"4.81","0.14","0.40"
"OP-LOC004-20240130","LOC004","North Portland Family Dental","2024-01-30",2024,1,"Tuesday",false,false,28,8,4,"0.08","0.85",4,"0.50",0,"0.00",10,4,0,4,1.25,"65.2",3773,9,2,2,3,2,9,"0.08",2,2,"0.78",0,1,2,0,3,3,3,0,"0.00",16,2,1,0,0,"0.91","0.01",94,1524,1524,"0.62","0.12","0.38"
"OP-LOC001-20240131","LOC001","Downtown Dental","2024-01-31",2024,1,"Wednesday",false,false,40,6,6,"0.04","0.87",0,"0.00",0,"0.00",9,6,0,6,1.5,"107.1",6500,14,3,3,5,3,12,"0.08",3,2,"0.77",0,2,2,1,5,5,4,0,"0.00",21,3,1,1,0,"0.92","0.45",4,86,72,"15.12","0.16","0.36"
"OP-LOC002-20240131","LOC002","Westside Smile Center","2024-01-31",2024,1,"Wednesday",false,false,28,7,5,"0.07","0.84",0,"0.00",2,"0.29",12,5,0,5,1.25,"69.0",3956,9,2,2,3,2,9,"0.10",2,2,"0.85",0,1,2,0,4,4,3,0,"0.00",16,2,1,0,0,"0.90","0.08",16,268,214,"3.69","0.13","0.39"
"OP-LOC003-20240131","LOC003","East Valley Dental Care","2024-01-31",2024,1,"Wednesday",false,false,18,4,4,"0.10","0.82",0,"0.00",0,"0.00",25,4,0,4,1,"67.9",3757,9,2,2,3,2,6,"0.15",2,2,"0.84",0,1,2,0,3,3,3,0,"0.00",20,2,1,0,0,"0.88","0.18",25,557,418,"2.25","0.13","0.41"
"OP-LOC004-20240131","LOC004","North Portland Family Dental","2024-01-31",2024,1,"Wednesday",false,false,28,5,5,"0.16","0.85",0,"0.00",0,"0.00",18,5,0,5,1.25,"66.2",3854,9,2,2,3,2,9,"0.11",2,2,"0.83",0,1,2,0,4,4,3,0,"0.00",16,2,1,0,0,"0.91","0.16",49,815,652,"1.18","0.13","0.36"
"OP-LOC001-20240201","LOC001","Downtown Dental","2024-02-01",2024,2,"Thursday",false,false,40,2,2,"0.05","0.87",0,"0.00",0,"0.00",21,2,0,2,1.5,"104.3",6384,14,3,3,5,3,12,"0.02",1,1,"0.84",0,1,1,0,2,2,2,0,"0.00",19.75,1,1,0,0,"0.92","1.00",58,1204,3011,"1.06","0.15","0.38"
"OP-LOC002-20240201","LOC002","Westside Smile Center","2024-02-01",2024,2,"Thursday",false,false,28,3,3,"0.11","0.84",0,"0.00",0,"0.00",18,3,0,3,1.25,"70.8",4013,9,2,2,3,2,9,"0.05",1,1,"0.81",0,1,1,0,2,2,2,0,"0.00",15.75,1,1,0,0,"0.90","1.00",162,2872,3829,"0.35","0.15","0.35"
"OP-LOC003-20240201","LOC003","East Valley Dental Care","2024-02-01",2024,2,"Thursday",false,false,18,5,5,"0.21","0.82",0,"0.00",0,"0.00",25,5,0,5,1,"65.3",3621,9,2,2,3,2,6,"0.18",2,2,"0.84",0,1,2,0,4,4,3,0,"0.00",16.75,2,1,0,0,"0.88","0.42",50,1090,654,"1.11","0.13","0.40"
"OP-LOC004-20240201","LOC004","North Portland Family Dental","2024-02-01",2024,2,"Thursday",false,false,28,6,6,"0.16","0.85",0,"0.00",0,"0.00",13,6,0,6,1.25,"66.1",3866,9,2,2,3,2,9,"0.13",3,2,"0.77",0,2,2,1,5,5,4,0,"0.00",18.75,3,1,1,0,"0.91","0.91",50,829,553,"1.17","0.13","0.40"
"OP-LOC001-20240202","LOC001","Downtown Dental","2024-02-02",2024,2,"Friday",false,false,40,5,5,"0.09","0.87",0,"0.00",0,"0.00",25,5,0,5,1.5,"108.3",6520,14,3,3,5,3,12,"0.06",2,2,"0.78",0,1,2,0,4,4,4,0,"0.00",18.75,2,1,0,0,"0.92","0.20",56,1209,1209,"1.08","0.13","0.38"
"OP-LOC002-20240202","LOC002","Westside Smile Center","2024-02-02",2024,2,"Friday",false,false,28,1,1,"0.04","0.84",0,"0.00",0,"0.00",8,1,0,1,1.25,"68.5",3898,9,2,2,3,2,9,"0.00",0,0,"0.77",0,0,0,0,1,1,1,0,"0.00",16.75,1,0,0,0,"0.90","0.26",13,217,867,"4.50","0.12","0.38"
"OP-LOC003-20240202","LOC003","East Valley Dental Care","2024-02-02",2024,2,"Friday",false,false,18,7,7,"0.31","0.82",0,"0.00",0,"0.00",8,7,0,7,1,"71.1",4062,9,2,2,3,2,6,"0.26",3,2,"0.77",0,2,2,1,6,7,6,0,"0.00",16.75,4,2,1,0,"0.88","0.16",68,1603,687,"0.84","0.15","0.40"
"OP-LOC004-20240202","LOC004","North Portland Family Dental","2024-02-02",2024,2,"Friday",false,false,28,10,7,"0.19","0.85",3,"0.30",0,"0.00",5,7,0,7,1.25,"63.8",3748,9,2,2,3,2,9,"0.13",3,3,"0.83",0,2,3,1,6,6,5,0,"0.00",18.75,4,2,1,0,"0.91","0.05",112,1783,1019,"0.53","0.14","0.40"
"OP-LOC001-20240203","LOC001","Downtown Dental","2024-02-03",2024,2,"Saturday",false,true,40,7,6,"0.13","0.87",0,"0.00",1,"0.14",15,6,0,6,1.5,"61.4",3765,14,3,3,5,3,12,"0.13",3,2,"0.80",0,2,2,1,5,5,4,0,"0.00",15.75,3,1,1,0,"0.92","0.30",17,214,178,"3.53","0.13","0.41"
"OP-LOC002-20240203","LOC002","Westside Smile Center","2024-02-03",2024,2,"Saturday",false,true,28,4,4,"0.23","0.84",0,"0.00",0,"0.00",9,4,0,4,1.25,"39.2",2338,9,2,2,3,2,9,"0.14",2,2,"0.84",0,1,2,0,3,3,3,0,"0.00",18.75,2,1,0,0,"0.90","0.10",91,894,894,"0.65","0.13","0.36"
"OP-LOC003-20240203","LOC003","East Valley Dental Care","2024-02-03",2024,2,"Saturday",false,true,18,5,2,"0.07","0.82",0,"0.00",3,"0.60",19,2,0,2,1,"38.7",2228,9,2,2,3,2,6,"0.17",1,1,"0.84",0,1,1,0,2,2,2,0,"0.00",17.75,1,1,0,0,"0.88","0.48",4,57,86,"12.95","0.14","0.40"
"OP-LOC004-20240203","LOC004","North Portland Family Dental","2024-02-03",2024,2,"Saturday",false,true,28,0,0,"0.90","0.85",0,"0.00",0,"0.00",14,0,0,0,1.25,"38.0",2216,9,2,2,3,2,9,"0.00",0,0,"0.81",0,0,0,0,0,0,0,0,"NaN",19.75,0,0,0,0,"0.91","0.91",0,0,332,"0.30","0.14","0.41"
"OP-LOC001-20240205","LOC001","Downtown Dental","2024-02-05",2024,2,"Monday",false,false,40,5,5,"0.04","0.87",0,"0.00",0,"0.00",24,5,0,5,1.5,"108.0",6392,14,3,3,5,3,12,"0.05",2,2,"0.81",0,1,2,0,4,4,3,0,"0.00",15.75,2,1,0,0,"0.92","0.17",5,97,97,"13.15","0.15","0.37"
"OP-LOC002-20240205","LOC002","Westside Smile Center","2024-02-05",2024,2,"Monday",false,false,28,2,2,"0.02","0.84",0,"0.00",0,"0.00",24,2,0,2,1.25,"67.5",3897,9,2,2,3,2,9,"0.04",1,1,"0.83",0,1,1,0,2,2,2,0,"0.00",17.75,1,1,0,0,"0.90","0.08",2,37,74,"26.33","0.16","0.39"
"OP-LOC003-20240205","LOC003","East Valley Dental Care","2024-02-05",2024,2,"Monday",false,false,18,6,6,"0.15","0.82",0,"0.00",0,"0.00",16,6,0,6,1,"68.8",3825,9,2,2,3,2,6,"0.25",3,2,"0.81",0,2,2,1,5,5,5,0,"0.00",18.75,3,1,1,0,"0.88","0.24",29,657,329,"1.94","0.12","0.41"
"OP-LOC004-20240205","LOC004","North Portland Family Dental","2024-02-05",2024,2,"Monday",false,false,28,6,6,"0.17","0.85",0,"0.00",0,"0.00",15,6,0,6,1.25,"67.8",3831,9,2,2,3,2,9,"0.12",3,2,"0.76",0,2,2,1,5,5,5,0,"0.00",16.75,3,1,1,0,"0.91","0.25",63,1073,715,"0.89","0.14","0.37"
"OP-LOC001-20240206","LOC001","Downtown Dental","2024-02-06",2024,2,"Tuesday",false,false,40,8,8,"0.17","0.87",0,"0.00",0,"0.00",20,8,0,8,1.5,"108.9",6514,14,3,3,5,3,12,"0.11",3,3,"0.85",0,2,3,1,6,6,5,0,"0.00",20.75,4,2,1,0,"0.92","0.26",80,1738,1087,"0.75","0.14","0.36"
"OP-LOC002-20240206","LOC002","Westside Smile Center","2024-02-06",2024,2,"Tuesday",false,false,28,3,3,"0.03","0.84",0,"0.00",0,"0.00",17,3,0,3,1.25,"68.8",3938,9,2,2,3,2,9,"0.05",1,1,"0.76",0,1,1,0,2,2,2,0,"0.00",19.75,1,1,0,0,"0.90","1.00",3,58,77,"16.97","0.14","0.37"
"OP-LOC003-20240206","LOC003","East Valley Dental Care","2024-02-06",2024,2,"Tuesday",false,false,18,6,3,"0.06","0.82",3,"0.50",0,"0.00",17,3,0,3,1,"69.0",3944,9,2,2,3,2,6,"0.12",1,1,"0.84",0,1,1,0,2,2,2,0,"0.00",18.75,1,1,0,0,"0.88","0.11",4,91,91,"14.39","0.14","0.41"
"OP-LOC004-20240206","LOC004","North Portland Family Dental","2024-02-06",2024,2,"Tuesday",false,false,28,0,0,"0.77","0.85",0,"0.00",0,"0.00",16,0,0,0,1.25,"66.5",4041,9,2,2,3,2,9,"0.00",0,0,"0.84",0,0,0,0,0,0,0,0,"NaN",16.75,0,0,0,0,"0.91","0.95",0,0,402,"0.31","0.15","0.39"
"OP-LOC001-20240207","LOC001","Downtown Dental","2024-02-07",2024,2,"Wednesday",false,false,40,5,5,"0.11","0.87",0,"0.00",0,"0.00",5,5,0,5,1.5,"106.1",6290,14,3,3,5,3,12,"0.06",2,2,"0.82",0,1,2,0,4,4,4,0,"0.00",20.75,2,1,0,0,"0.92","0.05",22,475,475,"2.65","0.15","0.39"
"OP-LOC002-20240207","LOC002","Westside Smile Center","2024-02-07",2024,2,"Wednesday",false,false,28,0,0,"0.85","0.84",0,"0.00",0,"0.00",16,0,0,0,1.25,"63.6",3499,9,2,2,3,2,9,"0.00",0,0,"0.77",0,0,0,0,0,0,0,0,"NaN",18.75,0,0,0,0,"0.90","0.88",0,0,393,"0.30","0.14","0.38"
"OP-LOC003-20240207","LOC003","East Valley Dental Care","2024-02-07",2024,2,"Wednesday",false,false,18,1,1,"0.01","0.82",0,"0.00",0,"0.00",6,1,0,1,1,"69.4",3986,9,2,2,3,2,6,"0.06",0,0,"0.77",0,0,0,0,1,1,1,0,"0.00",15.75,1,0,0,0,"0.88","1.00",1,21,62,"64.29","0.14","0.37"
"OP-LOC004-20240207","LOC004","North Portland Family Dental","2024-02-07",2024,2,"Wednesday",false,false,28,2,2,"0.01","0.85",0,"0.00",0,"0.00",24,2,0,2,1.25,"68.8",4005,9,2,2,3,2,9,"0.05",1,1,"0.82",0,1,1,0,2,2,2,0,"0.00",19.75,1,1,0,0,"0.91","0.22",2,36,72,"27.82","0.15","0.38"
"OP-LOC001-20240208","LOC001","Downtown Dental","2024-02-08",2024,2,"Thursday",false,false,40,0,0,"0.80","0.87",0,"0.00",0,"0.00",9,0,0,0,1.5,"107.5",6380,14,3,3,5,3,12,"0.00",0,0,"0.82",0,0,0,0,0,0,0,0,"NaN",20.75,0,0,0,0,"0.92","0.85",0,0,376,"0.30","0.16","0.38"
"OP-LOC002-20240208","LOC002","Westside Smile Center","2024-02-08",2024,2,"Thursday",false,false,28,1,1,"0.05","0.84",0,"0.00",0,"0.00",22,1,0,1,1.25,"68.7",3980,9,2,2,3,2,9,"0.00",0,0,"0.81",0,0,0,0,1,1,1,0,"0.00",20.75,1,0,0,0,"0.90","1.00",29,495,1979,"2.01","0.13","0.38"
"OP-LOC003-20240208","LOC003","East Valley Dental Care","2024-02-08",2024,2,"Thursday",false,false,18,2,2,"0.08","0.82",0,"0.00",0,"0.00",15,2,0,2,1,"73.3",3998,9,2,2,3,2,6,"0.07",1,1,"0.79",0,1,1,0,2,2,2,0,"0.00",18.75,1,1,0,0,"0.88","0.24",24,577,866,"2.31","0.15","0.40"
"OP-LOC004-20240208","LOC004","North Portland Family Dental","2024-02-08",2024,2,"Thursday",false,false,28,6,6,"0.22","0.85",0,"0.00",0,"0.00",24,6,0,6,1.25,"68.3",4040,9,2,2,3,2,9,"0.13",3,3,"0.84",0,2,3,1,5,5,5,0,"0.00",16.75,3,1,1,0,"0.91","0.65",106,1812,1208,"0.56","0.15","0.37"
"OP-LOC001-20240209","LOC001","Downtown Dental","2024-02-09",2024,2,"Friday",false,false,40,3,3,"0.02","0.87",0,"0.00",0,"0.00",7,3,0,3,1.5,"103.4",6268,14,3,3,5,3,12,"0.04",1,1,"0.81",0,1,1,0,2,2,2,0,"0.00",18.75,1,1,0,0,"0.92","0.20",2,37,61,"34.07","0.15","0.36"
"OP-LOC002-20240209","LOC002","Westside Smile Center","2024-02-09",2024,2,"Friday",false,false,28,1,1,"0.01","0.84",0,"0.00",0,"0.00",14,1,0,1,1.25,"69.0",4102,9,2,2,3,2,9,"0.01",0,0,"0.78",0,0,0,0,1,1,1,0,"0.00",18.75,1,0,0,0,"0.90","0.00",1,15,61,"67.24","0.13","0.39"
"OP-LOC003-20240209","LOC003","East Valley Dental Care","2024-02-09",2024,2,"Friday",false,false,18,3,0,"0.74","0.82",0,"0.00",3,"1.00",16,0,0,0,1,"70.1",3895,9,2,2,3,2,6,"0.00",0,0,"0.83",0,0,0,0,0,0,0,0,"NaN",18.75,0,0,0,0,"0.88","0.87",0,0,369,"0.30","0.14","0.41"
"OP-LOC004-20240209","LOC004","North Portland Family Dental","2024-02-09",2024,2,"Friday",false,false,28,6,6,"0.18","0.85",0,"0.00",0,"0.00",17,6,0,6,1.25,"66.8",3922,9,2,2,3,2,9,"0.13",3,3,"0.85",0,2,3,1,5,5,4,0,"0.00",20.75,3,1,1,0,"0.91","0.59",67,1128,752,"0.87","0.15","0.39"
"OP-LOC001-20240210","LOC001","Downtown Dental","2024-02-10",2024,2,"Saturday",false,true,40,6,6,"0.34","0.87",0,"0.00",0,"0.00",14,6,0,6,1.5,"64.0",3964,14,3,3,5,3,12,"0.18",3,2,"0.82",0,2,2,1,5,5,4,0,"0.00",16.75,3,1,1,0,"0.92","0.21",73,936,780,"0.85","0.13","0.39"
"OP-LOC002-20240210","LOC002","Westside Smile Center","2024-02-10",2024,2,"Saturday",false,true,28,9,7,"0.38","0.84",2,"0.22",0,"0.00",6,7,0,7,1.25,"40.0",2326,9,2,2,3,2,9,"0.25",3,2,"0.82",0,2,2,1,6,6,6,0,"0.00",15.75,4,2,1,0,"0.90","0.44",262,2618,1496,"0.22","0.13","0.39"
"OP-LOC003-20240210","LOC003","East Valley Dental Care","2024-02-10",2024,2,"Saturday",false,true,18,2,2,"0.25","0.82",0,"0.00",0,"0.00",17,2,0,2,1,"39.5",2298,9,2,2,3,2,6,"0.15",1,1,"0.85",0,1,1,0,2,2,2,0,"0.00",19.75,1,1,0,0,"0.88","0.15",78,1034,1551,"0.74","0.15","0.37"
"OP-LOC004-20240210","LOC004","North Portland Family Dental","2024-02-10",2024,2,"Saturday",false,true,28,0,0,"0.83","0.85",0,"0.00",0,"0.00",9,0,0,0,1.25,"38.7",2274,9,2,2,3,2,9,"0.00",0,0,"0.85",0,0,0,0,0,0,0,0,"NaN",17.75,0,0,0,0,"0.91","0.81",0,0,400,"0.28","0.13","0.36"
"OP-LOC001-20240212","LOC001","Downtown Dental","2024-02-12",2024,2,"Monday",false,false,40,2,2,"0.07","0.87",0,"0.00",0,"0.00",11,2,0,2,1.5,"107.0",6468,14,3,3,5,3,12,"0.02",1,1,"0.83",0,1,1,0,2,2,2,0,"0.00",16.75,1,1,0,0,"0.92","0.23",25,531,1327,"2.44","0.13","0.38"
"OP-LOC002-20240212","LOC002","Westside Smile Center","2024-02-12",2024,2,"Monday",false,false,28,1,1,"0.00","0.84",0,"0.00",0,"0.00",19,1,0,1,1.25,"68.5",3982,9,2,2,3,2,9,"0.01",0,0,"0.80",0,0,0,0,1,1,1,0,"0.00",16.75,1,0,0,0,"0.90","1.00",1,9,35,"113.77","0.14","0.39"
"OP-LOC003-20240212","LOC003","East Valley Dental Care","2024-02-12",2024,2,"Monday",false,false,18,8,8,"0.26","0.82",0,"0.00",0,"0.00",15,8,0,8,1,"66.0",3821,9,2,2,3,2,6,"0.33",3,3,"0.85",0,2,3,1,6,6,6,0,"0.00",16.75,4,2,1,0,"0.88","0.12",55,1208,453,"1.05","0.15","0.41"
"OP-LOC004-20240212","LOC004","North Portland Family Dental","2024-02-12",2024,2,"Monday",false,false,28,2,2,"0.01","0.85",0,"0.00",0,"0.00",10,2,0,2,1.25,"67.8",3982,9,2,2,3,2,9,"0.05",1,1,"0.80",0,1,1,0,2,2,2,0,"0.00",20.75,1,1,0,0,"0.91","0.12",2,27,53,"37.57","0.12","0.38"
"OP-LOC001-20240213","LOC001","Downtown Dental","2024-02-13",2024,2,"Tuesday",false,false,40,5,5,"0.10","0.87",0,"0.00",0,"0.00",8,5,0,5,1.5,"106.4",6552,14,3,3,5,3,12,"0.05",2,2,"0.86",0,1,2,0,4,4,4,0,"0.00",20.75,2,1,0,0,"0.92","0.23",55,1162,1162,"1.13","0.14","0.38"
"OP-LOC002-20240213","LOC002","Westside Smile Center","2024-02-13",2024,2,"Tuesday",false,false,28,4,4,"0.16","0.84",0,"0.00",0,"0.00",7,4,0,4,1.25,"66.8",3710,9,2,2,3,2,9,"0.07",2,2,"0.83",0,1,2,0,3,3,3,0,"0.00",18.75,2,1,0,0,"0.90","0.49",67,1125,1125,"0.82","0.15","0.36"
"OP-LOC003-20240213","LOC003","East Valley Dental Care","2024-02-13",2024,2,"Tuesday",false,false,18,5,0,"0.83","0.82",2,"0.40",3,"0.60",23,0,0,0,1,"69.7",3799,9,2,2,3,2,6,"0.00",0,0,"0.83",0,0,0,0,0,0,0,0,"NaN",18.75,0,0,0,0,"0.88","0.81",0,0,328,"0.30","0.14","0.35"
"OP-LOC004-20240213","LOC004","North Portland Family Dental","2024-02-13",2024,2,"Tuesday",false,false,28,8,8,"0.22","0.85",0,"0.00",0,"0.00",7,8,0,8,1.25,"68.6",4039,9,2,2,3,2,9,"0.16",3,3,"0.84",0,2,3,1,6,6,5,0,"0.00",20.75,4,2,1,0,"0.91","0.22",103,1761,881,"0.57","0.15","0.36"
"OP-LOC001-20240214","LOC001","Downtown Dental","2024-02-14",2024,2,"Wednesday",false,false,40,3,3,"0.08","0.87",0,"0.00",0,"0.00",8,3,0,3,1.5,"105.1",6285,14,3,3,5,3,12,"0.04",1,1,"0.86",0,1,1,0,2,2,2,0,"0.00",16.75,1,1,0,0,"0.92","1.00",19,400,666,"3.15","0.14","0.35"
"OP-LOC002-20240214","LOC002","Westside Smile Center","2024-02-14",2024,2,"Wednesday",false,false,28,7,7,"0.22","0.84",0,"0.00",0,"0.00",16,7,0,7,1.25,"70.0",3921,9,2,2,3,2,9,"0.12",3,2,"0.82",0,2,2,1,6,6,5,0,"0.00",16.75,4,2,1,0,"0.90","0.42",85,1495,854,"0.66","0.12","0.36"
"OP-LOC003-20240214","LOC003","East Valley Dental Care","2024-02-14",2024,2,"Wednesday",false,false,18,1,1,"0.06","0.82",0,"0.00",0,"0.00",24,1,0,1,1,"69.3",3800,9,2,2,3,2,6,"0.06",0,0,"0.78",0,0,0,0,1,1,1,0,"0.00",17.75,1,0,0,0,"0.88","1.00",28,640,1919,"1.98","0.14","0.36"
"OP-LOC004-20240214","LOC004","North Portland Family Dental","2024-02-14",2024,2,"Wednesday",false,false,28,5,5,"0.09","0.85",0,"0.00",0,"0.00",6,5,0,5,1.25,"65.5",3989,9,2,2,3,2,9,"0.10",2,2,"0.78",0,1,2,0,4,4,3,0,"0.00",19.75,2,1,0,0,"0.91","0.99",89,1453,1163,"0.69","0.15","0.36"
"OP-LOC001-20240215","LOC001","Downtown Dental","2024-02-15",2024,2,"Thursday",false,false,40,7,4,"0.04","0.87",0,"0.00",3,"0.43",14,4,0,4,1.5,"107.0",6392,14,3,3,5,3,12,"0.04",2,2,"0.82",0,1,2,0,3,3,3,0,"0.00",18.75,2,1,0,0,"0.92","0.44",3,71,89,"18.00","0.12","0.36"
"OP-LOC002-20240215","LOC002","Westside Smile Center","2024-02-15",2024,2,"Thursday",false,false,28,8,6,"0.12","0.84",2,"0.25",0,"0.00",9,6,0,6,1.25,"70.5",4081,9,2,2,3,2,9,"0.11",3,3,"0.83",0,2,3,1,5,5,4,0,"0.00",18.75,3,1,1,0,"0.90","0.92",37,655,437,"1.56","0.15","0.35"
"OP-LOC003-20240215","LOC003","East Valley Dental Care","2024-02-15",2024,2,"Thursday",false,false,18,0,0,"0.82","0.82",0,"0.00",0,"0.00",22,0,0,0,1,"68.3",3803,9,2,2,3,2,6,"0.00",0,0,"0.84",0,0,0,0,0,0,0,0,"NaN",16.75,0,0,0,0,"0.88","0.87",0,0,317,"0.33","0.14","0.41"
"OP-LOC004-20240215","LOC004","North Portland Family Dental","2024-02-15",2024,2,"Thursday",false,false,28,7,5,"0.05","0.85",2,"0.29",0,"0.00",23,5,0,5,1.25,"65.5",3892,9,2,2,3,2,9,"0.12",2,2,"0.80",0,1,2,0,4,4,4,0,"0.00",15.75,2,1,0,0,"0.91","0.84",7,107,86,"9.09","0.16","0.37"
"OP-LOC001-20240216","LOC001","Downtown Dental","2024-02-16",2024,2,"Friday",false,false,40,6,6,"0.12","0.87",0,"0.00",0,"0.00",17,6,0,6,1.5,"108.2",6691,14,3,3,5,3,12,"0.09",3,3,"0.83",0,2,3,1,5,5,5,0,"0.00",19.75,3,1,1,0,"0.92","0.29",61,1327,1106,"1.01","0.14","0.37"
"OP-LOC002-20240216","LOC002","Westside Smile Center","2024-02-16",2024,2,"Friday",false,false,28,0,0,"0.82","0.84",0,"0.00",0,"0.00",16,0,0,0,1.25,"66.0",3777,9,2,2,3,2,9,"0.00",0,0,"0.77",0,0,0,0,0,0,0,0,"NaN",16.75,0,0,0,0,"0.90","0.85",0,0,353,"0.30","0.13","0.37"
"OP-LOC003-20240216","LOC003","East Valley Dental Care","2024-02-16",2024,2,"Friday",false,false,18,1,0,"0.78","0.82",1,"1.00",0,"0.00",8,0,0,0,1,"71.6",3924,9,2,2,3,2,6,"0.00",0,0,"0.78",0,0,0,0,0,0,0,0,"NaN",17.75,0,0,0,0,"0.88","0.78",0,0,337,"0.30","0.13","0.42"
"OP-LOC004-20240216","LOC004","North Portland Family Dental","2024-02-16",2024,2,"Friday",false,false,28,5,4,"0.13","0.85",0,"0.00",0,"0.00",18,4,0,4,1.25,"67.0",3715,9,2,2,3,2,9,"0.07",2,2,"0.83",0,1,2,0,3,3,3,0,"0.00",18.75,2,1,0,0,"0.91","0.20",59,993,993,"0.94","0.15","0.36"
"OP-LOC001-20240217","LOC001","Downtown Dental","2024-02-17",2024,2,"Saturday",false,true,40,5,5,"0.28","0.87",0,"0.00",0,"0.00",12,5,0,5,1.5,"62.2",3812,14,3,3,5,3,12,"0.12",2,2,"0.78",0,1,2,0,4,4,4,0,"0.00",16.75,2,1,0,0,"0.92","0.80",80,997,997,"0.76","0.14","0.41"
"OP-LOC002-20240217","LOC002","Westside Smile Center","2024-02-17",2024,2,"Saturday",false,true,28,2,2,"0.10","0.84",0,"0.00",0,"0.00",5,2,0,2,1.25,"38.4",2229,9,2,2,3,2,9,"0.08",1,1,"0.84",0,1,1,0,2,2,2,0,"0.00",20.75,1,1,0,0,"0.90","0.14",49,470,941,"1.18","0.12","0.36"
